Molecule ChEMBL ID,smiles,pIC50
CHEMBL3329509,COc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,5.25
CHEMBL3329512,Clc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1Cl,5.40
CHEMBL3329518,C/C(=N\Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,5.55
CHEMBL3329520,C/C(=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1)c1ccccn1,4.83
CHEMBL1172827,Fc1ccccc1[C@@H]1C[C@@H]2Cc3cc(Cl)ccc3N1O2,4.72
CHEMBL1173561,Fc1ccc2c(c1)C[C@H]1C[C@@H](c3ccc(Cl)cc3)N2O1,4.45
CHEMBL2179268,Clc1nnc(NCCc2c[nH]cn2)c2ccccc12,5.04
CHEMBL2180323,COc1ccc(-c2csc(N/N=C(\C)COc3ccccc3)n2)cc1,4.83
CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,5.07
CHEMBL518600,CC(=O)c1ccc(C#CC2(O)CN3CCC2CC3)s1,4.14
CHEMBL1545,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,4.76
CHEMBL1941077,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)c1ccco1,5.86
CHEMBL1941079,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)c1cc(CN2CCOCC2)on1,5.09
CHEMBL1941055,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)c1ccc(CN2CCOCC2)cc1,5.18
CHEMBL3234770,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(Cn2ccnc2)cc1,5.30
CHEMBL338108,Cc1ccc(C)c(OCCSC#N)c1,4.82
CHEMBL3260100,Cc1cs/c(=N/N=C/C=C/c2ccco2)n1-c1ccccc1,4.60
CHEMBL1834211,CCN(CC)c1ccc2nc3c4ccccc4/c(=N\c4ccc(OC)cc4)cc-3oc2c1,4.69
CHEMBL474727,COc1ccc2c(c1OC)CC/C2=N\NC(N)=S,5.75
CHEMBL1916940,Cc1cc(Br)c(C)c2c1/C(=N/NC(N)=S)CC2,4.60
CHEMBL1794238,Cn1cc(CN2CCCC(C(=O)c3ccc(C(C)(C)C)cc3)C2)cn1,5.79
CHEMBL1917289,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc([N+](=O)[O-])s1,4.99
CHEMBL566700,[O-][n+]1onc2ccc(/C=C\[S+]([O-])c3ccccc3)cc21,6.16
CHEMBL2436864,Cc1ccc(-c2nc3c([nH]2)c2c(c4ccccc43)OC(C)(C)CC2)cc1,4.81
CHEMBL3220266,CN1/C(=C/C=C/c2oc3ccc(Cl)cc3[n+]2C)Oc2ccc(Cl)cc21.[Cl-],4.32
CHEMBL3220277,CCN1/C(=C/C=C/c2oc3ccc(Cl)cc3[n+]2C)Sc2ccc(F)cc21.[Cl-],6.07
CHEMBL1836062,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OCc3ccccc3)cc1)C2,4.29
CHEMBL4084507,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1cc(-c3ccc(F)cc3)ncn1)C2,6.17
CHEMBL3233095,O=C(COc1ccc2ccccc2c1Br)NCCc1nc2ccccc2[nH]1,4.79
CHEMBL1214518,COC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)C([C@H](C)CC(=O)CC(C)C)=C(O)C(=O)[C@H]43)C2)[C@H](O)[C@@H](O)[C@@H]1O,4.67
CHEMBL2070540,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccc(C(F)(F)F)nc1,5.46
CHEMBL1917298,CCCCOc1ccc(C2=NN(C(C)=O)C(c3ccc([N+](=O)[O-])s3)O2)cc1,4.94
CHEMBL1922435,Cc1cc(NCCCn2ccnc2[N+](=O)[O-])nc(N)n1.Cl,5.15
CHEMBL1922450,Cl.O=[N+]([O-])c1nccn1CCCNCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.61
CHEMBL1922451,Cl.O=[N+]([O-])c1nccn1CCCN(Cc1ccc(C(F)(F)F)cc1)Cc1ccc(C(F)(F)F)cc1,5.42
CHEMBL1922454,Cl.O=[N+]([O-])c1ncn(CCCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,5.71
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.88
CHEMBL3319017,CCOC(=O)c1cc2c(n1CC)C(=O)C(Oc1ccccc1)=CC2=O,6.66
CHEMBL472882,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,4.90
CHEMBL521258,CN(C)c1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,4.00
CHEMBL3260871,CC(C)(C)c1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,4.87
CHEMBL3415956,CCCCNc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,5.36
CHEMBL472882,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,4.85
CHEMBL3430990,Cc1ccc(NC(=O)c2ccc(Cl)c(NC(=O)c3ccc([N+](=O)[O-])cc3)c2)cc1,6.20
CHEMBL3431099,Cc1noc(C)c1COc1cccc(C(=O)N=c2[nH]cccc2C)c1,5.60
CHEMBL3431130,COc1ccc(C(C)N(C)c2ncc3c(N)nc(N)nc3n2)cc1F,4.60
CHEMBL3431177,O=C(c1cccc(Nc2ncc(-c3ccc4c(c3)OCO4)cn2)c1)N1CCOCC1,5.20
CHEMBL530358,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc([N+](=O)[O-])c1,6.00
CHEMBL3430930,CNC(=O)Oc1ccc(C(=O)NCc2ccccc2)cc1OC(=O)NC,4.50
CHEMBL3430942,O=C(CN(Cc1ccccn1)Cc1ccccn1)NCc1csc(-c2cccs2)n1.O=C(O)C(F)(F)F,5.40
CHEMBL3430947,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CNC(=O)c2ccc3c(c2)OCO3)CC1,4.80
CHEMBL3430948,COc1ccc(NC(=O)c2ccc(NC(=O)CN(c3ccccc3C)S(C)(=O)=O)cc2)cc1,4.50
CHEMBL164422,O=C(Nc1ccccc1)Nc1nc(-c2ccccn2)cs1,6.00
CHEMBL1487467,O=C(NCCc1csc(-c2cccc(F)c2)n1)c1ccco1,5.80
CHEMBL3431048,CCNc1cc(-c2ccccn2)nc(Nc2ccc(OC)cc2)n1,6.50
CHEMBL3431440,Cc1cc(Br)sc1CNCCCNc1cc(=O)c2ccccc2[nH]1.Cl.Cl,4.60
CHEMBL3430994,Cc1[nH]nc(C(F)(F)F)c1NC(=O)CCn1cc(Cl)c([N+](=O)[O-])n1,4.60
CHEMBL3430997,CC1=NN(C(=O)CCn2cnc([N+](=O)[O-])n2)C(O)(C(F)(F)F)C1,5.20
CHEMBL3430998,Cl.Cl.O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCN(CC(O)c2cc3c(cn2)OCS3)CC1,6.20
CHEMBL2355685,Cc1cc(C)n(-c2nc(NC(C)C)nc(NC(C)(C)C)n2)n1,5.80
CHEMBL3431016,N#Cc1cccc(CN2CCC(N(Cc3cccnc3)C(=O)c3cc(F)c(F)cc3F)CC2)c1,6.40
CHEMBL2448721,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnn(-c3ccccn3)c2)c1,8.22
CHEMBL2448723,CCS(=O)(=O)N(Cc1cccnc1)c1cncc(-c2nc3ccccc3s2)c1,7.87
CHEMBL4127908,COc1ccc(C(=O)CCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1OC,4.03
CHEMBL4127753,COc1ccc(C(=O)CCN2CCN(Cc3cccc(F)c3)CC2)cc1OC,4.31
CHEMBL4129947,O=C(CCN1CCN(c2ccccc2F)CC1)c1ccc(F)cc1,4.42
CHEMBL4126985,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(F)c(F)c1,4.07
CHEMBL4125894,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc(Cl)c(F)c1,4.40
CHEMBL4472152,O=C(c1ccc(F)cc1)N1CC=C(c2cc3ncccc3[nH]2)CC1,5.59
CHEMBL2448698,CCN(CC)S(=O)(=O)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,8.19
CHEMBL1862818,CN(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,6.92
CHEMBL1863212,O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,7.66
CHEMBL1863433,O=C(Oc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,8.10
CHEMBL1863311,CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cncnc2)CC1,6.11
CHEMBL1863474,O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,8.00
CHEMBL1862975,CC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,6.62
CHEMBL2334337,Cc1csc(C(=O)N2CCN(C(c3cccnc3)c3ccc(Cl)cc3F)CC2)n1,7.44
CHEMBL1863409,Fc1cc(Cl)ccc1C(c1cccnc1)N1CCN(c2ccccc2)CC1,7.75
CHEMBL3787543,CC/C(=N\Nc1nc(-c2ccc(Br)cc2)c(C)s1)c1cccc(Br)c1,4.61
CHEMBL3329523,C/C(=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,5.90
CHEMBL3329519,COc1ccc(-c2csc(N/N=C(\C)c3ccccn3)n2)cc1,5.65
CHEMBL2409542,C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccn1,5.95
CHEMBL4578554,O=C(c1ccccc1)N1CCC(O)(c2cc3ncccc3[nH]2)CC1,4.19
CHEMBL4536182,CCC(=O)N1CCCC(c2nc3ncc(Cl)cc3[nH]2)C1,4.19
CHEMBL4562771,O=C(NCCn1ccc(-c2ccccc2)n1)N1CCCCC1,6.60
CHEMBL4564500,O=C(NCCn1ccc(-c2ccc(F)c(F)c2)n1)N1CCCC1,7.00
CHEMBL371358,C=C(C)C(=O)O[C@H]1C[C@@]2(C)OC(=CC2=O)/C(CO)=C\[C@H]2OC(=O)C(=C)[C@H]12,5.97
CHEMBL4210260,COc1cc(OC)cc(C2CCC(c3ccccc3)O2)c1,4.92
CHEMBL109224,c1ccc(-c2ccc(-c3ccccc3)o2)cc1,4.68
CHEMBL4204217,COc1ccc(C(O)C#CC(O)c2ccccc2)cc1OC,5.05
CHEMBL2207594,Cc1cc(C)c(Oc2nc(NCCNc3nc(Nc4cccc(C#N)c4)nc(Oc4c(C)cc(C)cc4C)n3)nc(Nc3cccc(C#N)c3)n2)c(C)c1,4.77
CHEMBL558390,Cl.Cl.NCCCCNCc1c2ccccc2cc2ccccc12,6.34
CHEMBL3397241,CSc1nc2ccc(Cl)cc2nc1NC1CCCCC1,4.28
CHEMBL3397247,COc1ccc2nc(NC3CCCCC3)c(S(C)(=O)=O)nc2c1,5.66
CHEMBL3431379,O=C(CN1CCC2(O)CCCCC2C1c1ccc2c(c1)OCO2)Nc1ccc(Cl)cc1Cl,4.90
CHEMBL3431411,Clc1ccc(CN2CCN(C3=NCCN3)CC2)cc1Cl.I.I,5.90
CHEMBL523468,COc1ccc(Cc2nnc(-c3ncc4cccnc4c3O)[nH]2)cc1OC,5.90
CHEMBL3431430,Oc1nccc2ccc(-c3ccncc3)cc12,6.70
CHEMBL2098408,CCS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,5.60
CHEMBL3431408,Clc1ccc(Sc2cnccc2N2CCOCC2)cc1,7.00
CHEMBL1232777,O=c1[nH]cnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)n[nH]c12,6.30
CHEMBL3431342,CCN(Cc1nc2ccc(C(=O)N3CCN(c4ncccn4)CC3)cc2[nH]1)C1CCCc2cccnc21,5.70
CHEMBL1430615,COc1ccccc1-n1c(SCC(=O)Nc2ccc3c(c2)OCO3)nc2c(c1=O)SCC2,5.10
CHEMBL3431357,Cn1cc(CN2CCN(c3ccc4c(c3)CCN(C(=O)[C@H]3C[C@@H]3c3ccccc3)CC4)CC2)cn1,6.10
CHEMBL3431076,CN1CCC(N(C)c2nccc(N3CCN(C(=O)c4cccc(-c5cccnc5)c4)CC3)n2)CC1,6.00
CHEMBL3431367,O=C(CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)cc1)NCc1ccc(F)c(F)c1,6.30
CHEMBL3431051,COc1ccc(Nc2nc(-c3ccccn3)cc(N3CCCC(O)C3)n2)cc1,5.30
CHEMBL3431372,O=[N+]([O-])c1cccc(Nc2cncc(-c3ccccc3CO)c2)c1,6.60
CHEMBL3431131,Cc1[nH]nc(-c2nc3ccccc3[nH]2)c1C(=O)NC1CCCNC1.Cl,7.40
CHEMBL3431377,CCc1cccc(CC)c1-n1c(SCC(=O)N2CC(=O)Nc3ccccc32)nnc1-c1cccnc1,4.50
CHEMBL3431156,CCn1nccc1CN(C)C(=O)C=Cc1ccc(Cl)cc1,6.50
CHEMBL3431412,CCCc1nc2nc(N)nc(N)c2cc1CC,4.90
CHEMBL491149,Oc1c(-c2nnc(CCc3ccccc3)[nH]2)ncc2cccnc12,4.80
CHEMBL183041,CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,4.55
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.57
CHEMBL3431083,CCC(CC)C(=O)Nc1ccc(-c2nnc(-c3ccc(OC)cc3)o2)cc1,4.90
CHEMBL3431101,COc1cc(OC)cc(C(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c2nccn2C)c1,5.20
CHEMBL3431128,CC(c1ccc2c(c1)CCCC2)N(C)c1ncc2c(N)nc(N)nc2n1,7.50
CHEMBL3431151,COc1cnc2ccc(=O)n(CCN3CCC(NC(=O)c4ccc(Cl)cc4)CC3)c2c1,6.60
CHEMBL4071028,O=[N+]([O-])c1nc2n(n1)CC(Oc1ccc(C(F)(F)F)cn1)CO2,4.64
CHEMBL3104700,O=C1/C(=C/c2cccc3cnccc23)CC/C1=C\c1cccc2cnccc12,4.50
CHEMBL2448735,CS(=O)(=O)N(Cc1cnc[nH]1)c1ccc(-c2nc3ccccc3s2)cc1,9.24
CHEMBL1917297,CCCOc1ccc(C2=NN(C(C)=O)C(c3ccc([N+](=O)[O-])s3)O2)cc1,4.91
CHEMBL1917290,CC(=O)N1N=C(c2ccc(I)cc2)OC1c1ccc([N+](=O)[O-])s1,4.92
CHEMBL1946889,COC1=CC(=O)O[C@]2(/C=C/c3ccccc3)[C@H]1[C@H](c1ccccc1)[C@H]2c1cc(OC)cc(=O)o1,4.55
CHEMBL4126649,Cc1ccc(C(=O)CCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1,4.74
CHEMBL4126796,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(F)cc1,4.11
CHEMBL4127450,COc1ccc(C(=O)CCN2CCN(c3ccc(Cl)cc3)CC2)cc1,5.19
CHEMBL1346687,Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,5.55
CHEMBL3233089,O=C(COc1ccc(Br)cc1)NCCc1nc2ccccc2[nH]1,5.17
CHEMBL4462472,COC(=O)c1cc2nc(SCC(=O)Nc3cnccn3)[nH]c2cc1Cl,4.54
CHEMBL2158233,O=C(N/N=C/c1ccc2c(c1)OCO2)c1nc(-c2ccc(Cl)cc2)no1,5.12
CHEMBL1939606,COC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)OC)N3c3ccccc3N12,4.19
CHEMBL1939608,C1=NN(c2ccccc2)C2C3N(C=NN3c3ccccc3)c3ccccc3N12,4.19
CHEMBL1939614,C[C@]12[C@@H]3N(c4ccccc4)N=C(C(=O)c4ccccc4)N3c3ccccc3N1C(C(=O)c1ccccc1)=NN2c1ccccc1,5.00
CHEMBL1939733,C1=C(c2ccccc2)NC2=NC=C3N(c4ccccc4)N=C(c4ccccc4)N3C12,4.19
CHEMBL4540451,CN1CCN(c2ccc(S(=O)(=O)NCc3ccc(C(=O)Nc4cnccn4)cc3)cc2)CC1,4.77
CHEMBL3329513,O=[N+]([O-])c1cccc(-c2csc(N/N=C/c3ccccn3)n2)c1,5.79
CHEMBL3786215,C[C@@]1(COc2ccc(OC(F)(F)F)cc2)Cn2cc([N+](=O)[O-])nc2O1,5.80
CHEMBL3793005,O=c1c2cc([N+](=O)[O-])ccc2n(CCO)n1Cc1ccccc1,5.50
CHEMBL3338006,Cc1cc(C)c(Nc2nc(Cl)nc(Nc3c(C)cc(C)cc3C)n2)c(C)c1,4.33
CHEMBL3338018,COc1nc(Nc2ccc(C#N)cc2)nc(Nc2c(Br)cc(C)cc2Br)n1,6.20
CHEMBL74174,Cc1cc(C)c(Nc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(C)c1,4.94
CHEMBL3338020,Cc1cc(C)c(Nc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(Br)c1,5.31
CHEMBL3338024,Cc1cc(Br)c(Nc2nc(N)nc(Nc3ccccc3)n2)c(Br)c1,5.03
CHEMBL3338027,CNc1nc(Nc2ccc(C#N)cc2)nc(Nc2c(Br)cc(C)cc2Br)n1,5.78
CHEMBL3338044,Cc1cc(Cl)cc(C)c1Oc1nc(Cl)nc(Nc2ccc(C#N)cc2)n1,4.96
CHEMBL3338054,Cc1cc(C)c(Oc2nc(N)nc(Nc3cccc(C#N)c3)n2)c(C)c1,5.35
CHEMBL4442572,O=C(c1ccccc1)N1CC=C(c2cc3ncccc3[nH]2)CC1,5.62
CHEMBL3084303,Clc1ccc(-c2c[nH]cc2[C@H](c2ccc(Cl)cc2Cl)n2ccnc2)cc1,9.05
CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,5.44
CHEMBL2314235,COc1ccc(OC)c(CC(=O)NCCCNCCCCNCCCNC(=O)Cc2cc(OC)ccc2OC)c1,4.51
CHEMBL3431216,O[C@H]1CC[C@H](Nc2nccc(-c3sc(C4CCOCC4)nc3-c3ccc(F)c(F)c3)n2)CC1,6.70
CHEMBL3431290,CNc1cncc(C2CCCN2C(=O)Cc2coc3cc(C)ccc23)n1,6.70
CHEMBL3431298,Cc1cc(NC(=O)CC2CCCCC2)n(-c2nc3c(c(=O)[nH]2)CCC3)n1,6.90
CHEMBL3431286,Cc1[nH]nc(Nc2ccnc3[nH]ccc23)c1C,5.40
CHEMBL3431302,OCCCNc1nc(Nc2ccncc2)nc2ccccc12,6.15
CHEMBL3431324,Cc1nccn1C1CCCN(C(=O)c2cc3c(F)cccc3s2)C1,6.20
CHEMBL530358,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc([N+](=O)[O-])c1,6.10
CHEMBL3430921,Cl.Cl.O=c1cc(NCCCNC2CCOc3c(I)cc(Cl)cc32)[nH]c2ccccc12,6.80
CHEMBL3430934,CC(C)(C)Nc1nc(Nc2ccc3c(c2)CS(=O)(=O)C3)nc2[nH]ccc12,4.70
CHEMBL3430941,O=C(CN(Cc1ccccn1)Cc1ccccn1)NCc1ccc2c(c1)OCO2.O=C(O)C(F)(F)F,5.20
CHEMBL3430950,O=C(NCc1ccc(-n2cccc2)cc1)c1nc(Cn2ccc([N+](=O)[O-])n2)no1,5.90
CHEMBL3430958,CCN(CC)c1ncc(C(=O)c2ccc([N+](=O)[O-])o2)s1,5.10
CHEMBL3430963,CN(C)CCN(C)Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,5.70
CHEMBL3430964,CN(C)CCN(C)Cc1ccc(F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,5.70
CHEMBL3430967,N#Cc1ccc(C(=O)Nc2cccc(-c3cccc(CN4CCC(O)CC4)c3)c2)cc1.O=C(O)C(F)(F)F,5.10
CHEMBL3430968,O=C(Nc1nc(-c2ccccn2)cs1)N1C[C@H]2C[C@@]2(c2ccccc2)C1,6.60
CHEMBL3430969,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,6.00
CHEMBL3430980,CCN(CC)c1nc(Nc2ccncc2)nc2ccccc12,8.30
CHEMBL1487481,COc1ccc(-c2nc3ncccc3o2)cc1NC(=O)c1cccs1,5.70
CHEMBL3430989,C=CCOCC1Cn2nc([N+](=O)[O-])nc2O1,6.20
CHEMBL3430998,Cl.Cl.O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCN(CC(O)c2cc3c(cn2)OCS3)CC1,6.50
CHEMBL1632300,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccccc2)s1,5.40
CHEMBL3581920,CCCCCCCCC[C@@H]1C[C@@H]2CC[C@H]3[C@@H](C(=O)OCCCCNC(=N)N)[C@@H](C)N=C(N1)N23,4.19
CHEMBL4470549,O=C1c2ccccc2CN1CCc1cc2ncccc2[nH]1,4.19
CHEMBL4459933,CSCC[C@@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)N(C)C(=O)[C@@H](N)C(C)C,4.90
CHEMBL1278171,COc1ccc(-c2ccc(Cl)cc2)c2c1C(C)=N[C@H](C)C2,4.82
CHEMBL3133562,COC(=O)[C@H](CCSC)N(C)C(=O)c1sc(SC(C)C)c(C#N)c1-c1ccc(Cl)cc1,4.89
CHEMBL3133560,COC(=O)[C@H](CCSC)NC(=S)c1sc(SC(C)C)c(C#N)c1-c1ccc(Cl)cc1,4.82
CHEMBL4213243,COc1ccc(-c2ccc(-c3ccccc3)o2)c(OC)c1,5.95
CHEMBL4438401,O=C(CCc1nc2cccnc2n1CCO)Nc1ccccc1,4.19
CHEMBL2143936,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@@H]1CN(C)Cc1ccccc1,7.92
CHEMBL1812338,O=C1CSC(c2cccs2)N1CCNc1ccnc2cc(Cl)ccc12,5.13
CHEMBL4532654,O=C(c1ccccc1)N1CCCC(c2cn3nc(Cl)ccc3n2)C1,4.19
CHEMBL4078466,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)cc1)CC2,7.20
CHEMBL4532870,COc1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,5.09
CHEMBL1863490,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3)CC2)cc1,7.62
CHEMBL1863275,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3F)CC2)cc1,7.72
CHEMBL3105858,C/C(=C\c1ccccc1)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,4.77
CHEMBL4076868,O=[N+]([O-])c1cn2c(n1)OC(COc1cccc(-c3ccc(F)cc3)n1)CC2,6.80
CHEMBL4077958,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)nc3F)cn1)CC2,6.54
CHEMBL4064281,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)nc3)nc1)CC2,6.26
CHEMBL4070741,CC1(COc2ccc(-c3ccc(F)nc3)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.24
CHEMBL4065421,CC1(COc2cccc(-c3ccc(F)nc3F)n2)CCn2cc([N+](=O)[O-])nc2O1,6.31
CHEMBL4089273,O=[N+]([O-])c1cn2c(n1)OC(COc1cnc(-c3ccc(F)cc3)nc1)CC2,6.58
CHEMBL4436950,CC(C)c1cc(C(=O)N2CCCC(O)(c3cc4ncccc4[nH]3)C2)on1,5.08
CHEMBL4575354,OC1(c2cc3ncccc3[nH]2)CCN(Cc2ccccc2)CC1,4.19
CHEMBL4090270,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)nc1)CC2,6.57
CHEMBL3431132,O=C(O)C(F)(F)F.O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3ccccc3o2)CC1,4.50
CHEMBL3431092,CC(C)COC(=O)Nc1ccc(N2CCC(CNS(=O)(=O)c3ccccc3)CC2)c(F)c1,5.10
CHEMBL3431103,CCN(CC)c1ccc(S(=O)(=O)N(CC)CC)c2nonc12,4.30
CHEMBL3431104,Cc1cc(C)nc(N2CCC(N(Cc3cccnc3)C(=O)c3cccc(C#N)c3)CC2)n1,6.50
CHEMBL3431121,Cc1nn2c(=O)c3c([nH]c2c1-c1ccc(Br)cc1)CCCC3,5.80
CHEMBL3431141,COc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c(OC)c1,6.10
CHEMBL3431153,CN(Cc1ccccc1)Cc1nnnn1C1CCN(Cc2ccc(-n3ccnc3)cc2)CC1,6.50
CHEMBL3431161,CCCN(Cc1ccc(OC)c(OC)c1)Cc1cc(=O)c2c(C)cc(C)cc2[nH]1,5.70
CHEMBL3431196,O=C(c1cccc(Nc2ncc(-c3ccc4c(c3)OCO4)cn2)c1)N1CCSC1,6.60
CHEMBL3431259,CC(C)Oc1cccc(N2CCC(C(=O)N3CCCN(C(C)C)CC3)CC2)c1.Cl,6.20
CHEMBL3431186,CCCCc1cc(Nc2cc(C3CCC3)[nH]n2)nc(N2CCC2C(N)=O)n1,6.10
CHEMBL3431230,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccnn2C)ncc1Cl,6.80
CHEMBL3431030,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1,5.20
CHEMBL3431119,Cc1cc2cc(CNc3ccc4c(c3)OCO4)c(=O)n(CCO)c2cc1C,6.70
CHEMBL3431054,CC(C)(C)C(=O)NCCc1csc(-c2ccc(F)cc2)n1,5.50
CHEMBL3431108,Cn1c(CN2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)nc2ccncc21,6.00
CHEMBL247772,N=c1n(CCOc2ccccc2)c2ccccc2n1CCN1CCCCC1,4.72
CHEMBL1652425,Cc1cc(C)c2c(C)nc(Nc3nc(C)cc(C)n3)nc2c1,5.10
CHEMBL3431154,CCn1c(-c2nonc2N)nc2c([C@@H](C)O)ncc(O[C@H](CN)c3ccccc3)c21.O=C(O)C(F)(F)F,5.00
CHEMBL4096088,CNc1nc(C#N)nc2c1ncn2[C@@H]1O[C@H](CSC)[C@@H](O)[C@H]1O,4.60
CHEMBL3799944,CNc1nc(F)nc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,4.70
CHEMBL2180342,C/C(COc1ccccc1)=N\N=C1\SC(C(C)C)C(=O)N1c1ccccc1,5.00
CHEMBL2180325,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(Cl)cc2)cs1,4.24
CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,5.57
CHEMBL2180327,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,5.72
CHEMBL3329514,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccccn1,5.08
CHEMBL472882,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,4.51
